"protein.id","Adrenal","BAT","Brain","Eye","GAT","Heart","Kidney","Liver","Lung","MAT","Muscle","Pancreas","Prostate","SCAT","Skin","Small","Spleen","Stomach","Testis","Thymus","Tongue","Urinary"
"P62812",154503.8011,347796.1084,9089080,1678356.6667,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,74949.6509,104583.4317,452.7715,545312.062,452.7715,10727.2833
"P63024",30764567,28584450,9197128,11438000,47430850,16748075,21205448,25437425,17277300,23385575,15734830,21173375,10113625,29360700,13927925,27900175,7235015,14933910,12153315,12924825,16054700,12538847
"P63082",19644933,11686118,73738075,38926300,15493800,5175062,70460100,21242325,12860100,15901950,2704318,12234525,8648558,21191800,24860125,15916750,22325250,12867375,5650845,19723325,5538448,7600267
"P63141",81707.1667,162921,4704327.5,1026263,100368.0424,44917.5119,452.7715,452.7715,196239.475,174985.3819,452.7715,452.7715,201736,226927.75,315464,106458.175,584876.5,88170.45,452.7715,622170,361064.437,109454
"P70126",65761.3667,43249.4892,356559.25,179664,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,568765.5,452.7715,452.7715,452.7715,83459.8,452.7715,452.7715,452.7715,452.7715,452.7715,61536.225,452.7715
"P70174",41448.6667,21965.1143,573374,452.7715,107001.5,72454.6819,452.7715,452.7715,452.7715,64056.65,452.7715,352926.5657,452.7715,247578.75,82209.35,31792.95,148653.5,452.7715,9065.3769,41777.975,52088.3645,21943.0391
"P70193",246941.3,497390.5,890344.5,374757,856081.8,375371.8,145851.8,394168.8,108819.2,470963.2,1987632.5,247229.5,102800.1,663146.8,875424.5,641420.2,203190,537901,121028.2,654549.2,391900.5,145839.7
"P70205",1383906.6667,532416.5,6170080,456988,287129.5,148211.375,115488.1949,155556.7,95950.625,391327.75,395802.0993,325468.25,539953.25,507468.5,645699.5,184206.25,63469.825,317026.25,452.7715,296457,583090.5,521360.6667
"P70206",3715116.7,4623417.5,6456160,3254063.3,4460352.5,1025955.5,1447172.5,380129,4791425,2382735,1096792.5,720869.5,1691885,3867120,2866337.5,1356035,3695340,490613,4322752.5,4143970,1733765,3236833.3
"P70227",1372370,451925.5,542353.8,1254140,889643,402793.2,1188375,643268.5,4881375,4391052.5,1531404.8,5247067.5,1807882.5,2329517.5,3242585,9751807.5,12662650,11997225,1158582.5,11681750,1261080,3887530
"P70245",7217880,13485675,1406025,7228390,19041375,2432862,24685925,42753500,8522042,11141250,1941790,8793092,9001692,10167688,12201175,21111875,6125632,4653842,7885252,7093388,3130992,3946987
"P70263",452.7715,452.7715,145188.15,452.7715,48482.5658,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,41132.8151,452.7715,131030.95,102076.2,452.7715,19182.415,452.7715,121803.25,452.7715,452.7715
"P70302",12461867,30796750,5939458,9574710,17690225,1774065,1703060,8313150,5386352,9819940,41327425,7942865,7505782,10602250,3804985,8925180,11467275,3854690,12207400,14605850,9383250,6276310
"P70387",2971016.7,2101895,502863.5,979709,7728035,1293120,1313682.5,5408092.5,3194005,4433272.5,846122.5,535038.2,1281682.5,7147672.5,6311715,1320187.5,8210535,636425.5,2065852.5,2037992.5,1759682.5,1744133.3
"P70423",452.7715,595175.6004,1551220,575582.6667,452.7715,452.7715,452.7715,452.7715,452.7715,48341.5352,452.7715,2058350,157631.9391,452.7715,452.7715,168150.25,192278.147,131395.5,452.7715,79351.181,452.7715,98817.2333
"P70424",686786.3,185341.5,242527,793275,764639.5,237569.5,2714802.5,219280.5,1114822.5,584522,122787.2,397029.8,2409197.5,564893.2,2598430,5943905,1282600,1859345,167743,1151240,833721.5,4587336.7
"P70452",12405367,10453182,2450125,4567743,19623250,5161540,9517360,8218582,7555995,12383025,18547150,4615732,12622875,15497175,7699240,10644125,15406000,5757705,3835912,13824275,9430882,9672973
"P70669",44213.2561,452.7715,60089.025,340489,452.7715,185951.051,326068.7795,452.7715,707845.25,83566.75,452.7715,452.7715,61200.3182,45443.0502,452.7715,250058.3826,1155510.5764,91323.0342,138862.8959,354237.25,307694,107311.7011
"P82349",4086563.3,12139900,709854.5,622916.3,25326150,17928300,608592.5,1307190,3020527.5,11500950,15918825,800164.8,2417577.5,12368625,23828125,4534222.5,7366067.5,3835087.5,767375.2,1409437.5,5323892.5,2912513.3
"P82350",58212.53,1050082,452.7715,203482,452.7715,20938200,452.7715,213568.5,251022.5,286059.9,26022850,452.7715,654811.5,1031592,27517450,146954.4,118318.7,224841.5,452.7715,179568.5,8141878,211212.3
"P83093",696899,513541.8,2348755,2087106.7,478069,188253,627176.5,1205157.5,1118610,817502.8,840753.8,1533982.5,266830.5,815004.5,304056.5,1401427.5,1544552.5,770411.8,587776,1947987.5,160223.8,329190.3
"P97295",359820,452.7715,298378.25,452.7715,45125.9217,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,316703.4917,452.7715,64456.6106,452.7715,452.7715,54023.6468,452.7715,452.7715,452.7715,452.7715
"P97300",36609467,18263500,152127000,58148033,64670975,8568095,22564875,15981650,21685825,25593975,38876700,9988260,41866300,31153325,49229950,41441725,17312800,20411525,10293568,25609400,16751175,29456500
"P97333",4062910,6806980,1918365,628741.7,5964142.5,3060010,3710137.5,1393732.5,15224550,4058692.5,702113.2,1228162.5,1360755,6877647.5,2814125,1278470,3755202.5,958259.8,796175.5,5059575,2216827.5,1258676.7
"P97363",3380150,542989,619703.2,1093797.7,1044429.2,215092.2,4614847.5,745721,2661685,1569912.5,147585.3,1026890,544945.8,1375115,1677110,9283905,2807167.5,2913845,1112237.5,2169522.5,393169.8,1633500
"P97370",31818467,19189875,14515725,28287367,18837625,6959775,9006375,9380378,12185950,15005275,2579325,18217600,20416475,18306125,37099125,9403195,21016800,4468365,13244925,35241650,8316828,30308567
"P97414",584407.3333,452.7715,1612793.7386,815062.3333,187037.3179,1782572.5,1263515,176912.1586,376103.75,86449.6321,452.7715,3140765,350510.25,121857.225,179102.75,1891140,246413.5,9796052.5,452.7715,122575.4,2394831.002,452.7715
"P97441",452.7715,452.7715,7764125,573217.3333,287246,452.7715,452.7715,452.7715,452.7715,33454.7588,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,45787.1576,452.7715,466959.5,30242.7286,452.7715,452.7715
"P97449",30189767,18605900,8788995,15283867,35157225,9511130,121588000,28873800,23445175,43517875,8944220,32440000,50235400,45362025,71018725,313733000,27862025,16573600,2713872,37962025,39028325,47991133
"P97468",946605,697115.75,452.7715,155934.6667,5761735,489357,256163.75,191007.75,2410060,2954032.5,441356.75,5068850,1037543.75,3809867.5,1371772.5,176076.75,1232755,227421.5,151501,870028.25,1167880,665058.6667
"P97718",145947.3333,897414.5,526564.75,33726.8,153905,57937.05,203573.5,452.7715,230886.25,40170.9564,452.7715,452.7715,171252,152151.25,93538.975,452.7715,452.7715,452.7715,452.7715,286266,452.7715,37677.7333
"P97742",41020133,3234770,2245935,14288533,8234258,12706350,62760325,29251075,8824770,8591168,1034525,4846392,8522912,12041875,12796650,14416025,7676098,10016920,7170690,6834745,4794000,11752667
"P97751",452.7715,452.7715,61106.5737,452.7715,452.7715,452.7715,452.7715,560467.5,15762.1751,116246.225,452.7715,171155.25,147741,231248.5051,18659.8886,807171.5,194241.75,452.7715,35041.6252,73234.125,452.7715,32374.3059
"P97772",28409.6145,452.7715,2635745,720353.3333,452.7715,48029.3503,452.7715,452.7715,45414.975,17036.0336,452.7715,71131.6981,32798.7311,59540.4111,370377.25,452.7715,452.7715,87446.6574,68991.325,45058.5,162528.5583,2084060.5333
"P97793",157581.9733,434234,130762.25,84811.2333,237650.8937,228057.7371,452.7715,226890.6982,26693.8277,247600.3692,452.7715,452.7715,5321.6071,201004.5307,40052.816,13939.053,46713.225,16851.5375,28458.6029,113119.597,452.7715,148385.1965
"P97799",642408.3333,225072,2582520,235375.6667,452.7715,80664.625,63340.8809,452.7715,452.7715,67365.5406,3050737.4277,452.7715,152955.4635,30558.9265,452.7715,222303,68427.425,308883.5,452.7715,452.7715,452.7715,154179.5215
"P97926",104456.098,452.7715,75095.45,452.7715,474140,452.7715,452.7715,452.7715,452.7715,50786.175,452.7715,452.7715,452.7715,452.7715,27429.6761,452.7715,452.7715,452.7715,165567.25,452.7715,452.7715,452.7715
"P98191",126399.7,259284,3426838,13302330,343735.8,452.7715,1600548,452.7715,958514.8,136116.5,452.7715,105166.8,5881812,110167.4,1154708,9616240,148652.8,1098546,4753085,4033678,159461.8,11629930
"P98197",6551863.3,1528250,1908350,11388266.7,7812520,3461317.5,63713125,1302577.5,12562325,3038095,1752267.5,1432792.5,7395157.5,5675655,4214485,705167.5,3903710,892843,3132452.5,4886812.5,2497062.5,5740916.7
"Q00560",2106613.3,1094136.8,1083394.8,2021206.7,3625465,1050567.5,1157335,2574302.5,2548100,2887270,1171142.5,1353497.5,1388242.5,3190390,2771820,826059.2,3287802.5,683566.8,526462,3080412.5,1972825,2285633.3
"Q00977",452.7715,452.7715,83920.4028,452.7715,452.7715,452.7715,154404,330792.75,452.7715,452.7715,452.7715,269505.5,35014.0551,452.7715,155670.625,16385.397,452.7715,452.7715,452.7715,452.7715,39790.6228,97618.8368
"Q00993",2054530,1150555,989972.5,1094180,2173155,982421.2,1398352.5,988289.8,2331132.5,2525672.5,699678.2,815889.5,1883500,5213140,2199382.5,976456.2,15504200,1101045,2216107.5,4444262.5,4569237.5,2530880
"Q01237",250106.33,404648.5,339951.75,661456,83958.07,216585.25,840967.5,336689.25,359248.5,182662.5,299183.75,268582.72,115258,137126.42,372123.75,681986.75,153126.75,856546.25,377453.25,281318.5,160795.54,331319
"Q01279",3173503,3754220,2192015,3489177,16252175,1370708,5304728,102308800,3311158,4792025,1922255,2869805,5823455,21259800,20678525,3752010,3143172,3134635,1183022,10825175,6647148,6727703
"Q01815",1235176.6667,452.7715,1773020,312575,452.7715,2933412.5,328169.5268,452.7715,264662,114103.1,464875.4042,61567.2593,246497.75,36827.5856,460652,311258,173106.25,281043.25,452.7715,452.7715,452.7715,234696
"Q01887",130909.6667,27219.7092,52679.0196,102303.3536,90121.1803,42835.8255,150852,452.7715,97801.2,18163.0158,452.7715,452.7715,79406.9093,89086.8144,61312.575,78054.575,165142.75,43378.15,23492.642,48570.5594,452.7715,95707
"Q02242",452.7715,452.7715,452.7715,452.7715,119888.6865,452.7715,452.7715,452.7715,452.7715,315129.25,452.7715,452.7715,452.7715,221970,41707.5,452.7715,763877,452.7715,452.7715,1947402.5,452.7715,452.7715
"Q03145",1876283.3,177425,204975.8,1084753.3,683248.8,179868,654603.5,1064132.5,1772682.5,488673,122093.9,136807.5,431379.5,214557.2,510782,1635102.5,2196940,780949.5,159323.2,364720.5,472415.2,1875720
"Q03146",225463.6667,277123.9779,654508.5,1163726.6667,332662,129296.0696,1554830,98886.6895,288370.5,227999,452.7715,385776.5,589938,226382,546486.5,887565.25,741250.75,505860,230024.75,1331817.5,328242,359142.3333
"Q04573",97022.7308,70363.8571,428303.5,452.7715,452.7715,452.7715,67173.9855,452.7715,85968.45,80697.55,452.7715,452.7715,452.7715,77709.3,48391.0137,452.7715,486547,452.7715,452.7715,79527.375,452.7715,403591.3333
"Q04683",452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,222940,452.7715,452.7715,452.7715,150431.75,452.7715,452.7715,838519.5,452.7715,452.7715,47844.1888,452.7715,452.7715
"Q06335",2395246.7,6982495,3382602.5,4198590,5644752.5,2246720,2235240,2099135,1884080,1938390,2224745,668528.5,960203,3691692.5,1301355,857632.2,974695.5,1395825,3662842.5,1811995,849876.2,1891226.7
"Q07113",11633967,7824900,4790930,4404733,6766280,5843845,15810700,10179775,5210158,7315870,2496742,15079800,4526135,9845315,6987428,9583900,6892178,4705970,3185918,9331335,2806435,5444727
"Q09143",2480723,452.7715,2255588,1599327,679007.8,249263,531516,452.7715,350205.5,1102815,452.7715,17491150,9013245,948337.8,1113119,5715412,2525895,1807355,3469995,5347548,1314160,2056590
"Q0GA42",452.7715,452.7715,3859185,1186040,452.7715,180984.7905,235480.25,452.7715,452.7715,452.7715,452.7715,452.7715,121956.5,452.7715,189545.8383,452.7715,452.7715,16747.9791,463154.75,452.7715,452.7715,22634.6126
"Q0VBU9",34556.8591,452.7715,396071.25,56263.4457,452.7715,452.7715,452.7715,81463.6523,319924.1274,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,104672.0412,452.7715,65968.9398,452.7715,452.7715,452.7715
"Q14BI2",452.7715,51299.97,10950130,1786983,452.7715,452.7715,452.7715,452.7715,33288.67,452.7715,452.7715,452.7715,336647.3,176317.1,452.7715,452.7715,49910.39,452.7715,452.7715,452.7715,452.7715,395985
"Q14CH0",65886.3159,11921.1967,1964475,1172113.3333,52112.5635,774995.5823,452.7715,57768.2074,22097.587,28531.7038,452.7715,252354.2346,72196.5665,138870.5,184680.5,34824.9208,25311.7554,166681.4346,45760.4166,59815.8653,135099.35,98996.8
"Q2HJ10",1008794.3333,452.7715,452.7715,75175.8667,187107.25,452.7715,1159362.5,452.7715,452.7715,452.7715,54773.7283,1723517.5,717424.75,452.7715,39105.656,1086159.5,234553.5,452.7715,1880217.5,245626.75,45181.3066,452.7715
"Q32NY4",2335730,974505.2,1709310,2088510,1691435,432290.5,1586075,578330,1371512.5,1370957.5,185292.5,2012120,1224952.5,1924082.5,850975,783843.8,1884910,571879,672463.2,3558707.5,988399,1546526.7
"Q3KNM2",4944956.7,9946132.5,1115600,4450270,4048310,3683757.5,2639630,2770987.5,990002,2879920,7182467.5,864023.2,1488337.5,4066600,3124935,1685747.5,1101197.5,997336.8,1138592.5,1896535,4501382.5,886990.3
"Q3TA38",2683913.3,7196675,342149,174046.7,7294247.5,212948.8,1115767.8,204942.5,232769.5,8090465,182272,551754,191764,9949970,614539.5,210749,664922.2,141841.5,77560.4,1033833,153038.5,322899.7
"Q3TBT3",751500.3,687104.2,554471.5,510676.7,1397975,427099.8,652077.2,852750.5,2629640,9572237.5,283669.2,1820772.5,1049920,5962770,2351860,2017140,16121100,463580,476520.8,10297850,713287.8,794106.3
"Q3TCT4",302923.33,158881.25,59596.38,258820.33,170638.75,117621.57,463256.25,315954.25,82926.98,188575.75,361948,2875180,1165797.5,230922.25,331106,6340550,319861.5,732307.25,64941.03,286261.75,62203.34,278417
"Q3TD49",154829.3,238637,424949,348254.7,211273.8,127851.8,447138,224961.8,182219.8,177901,190536.2,131166.8,163478.8,209082.5,252342.5,345803,293896.8,184225.8,2875327.5,371516,256405.8,85359.1
"Q3TEW6",296040,163476.8,322258.5,186216.3,159118.5,119720.9,982978,169865.3,385080.8,130226,166237.8,125252.8,431264.8,222072.7,342690.8,339901,877414.2,228311.2,730740.5,147642,178717.5,468338.7
"Q3TNW5",452.7715,452.7715,452.7715,452.7715,1007584.7247,421771.2877,452.7715,452.7715,37266.4,191526.25,452.7715,452.7715,452.7715,1805278.0178,112811.775,1224375,79069.2502,2037097,1121478.3066,2260284.0959,338698.7008,302868.4888
"Q3TP92",1816163.3,1779485,723278,1543983.3,1289275,934298.5,1327822.5,700662.2,881204.8,1030890.2,615379.8,1253950,597534.8,1260365,1046988.5,2638877.5,1345747.5,602240.2,863476.8,1942327.5,955101.2,509863
"Q3TRM4",4794336.7,4124937.5,4415125,6656943.3,2563317.5,373044.5,9568255,1599510,2761842.5,2547062.5,1692514.8,1920075,544544.8,3228117.5,438426.5,4811805,1915537.5,1806265,1500112.5,1761142.5,402223.2,3115626.7
"Q3TUA9",882768.7,325535.8,878615,1090403.3,339207.5,277763.2,386295.5,361858,351926.8,367129.8,1016442.5,312603.8,528932.5,444017.2,646991.8,481705.5,717366.5,424770.5,411481.2,627639.5,319534.8,533649.3
"Q3TXX3",746597.7,736852.8,1539322.5,2386323.3,578487.5,245490.5,641335.5,424797.2,573293.2,629387.8,182170.5,664410,167264.2,595116.2,349789.8,1088472,1309322.5,359737,634168,1654517.5,173536.5,442093.7
"Q3TYX2",2154980,2938720,200210.8,3484546.7,13359425,1022459.5,487135.5,265712.8,796453.2,6843615,3821552.5,1129385,5641180,20682050,12497050,440002.2,396442.8,403529.5,540322,2292917.5,6035807.5,7179236.7
"Q3TZM9",2430790,1113855,2072715,5069803.3,2669352.5,494431.5,3773522.5,2080382.5,1452945,2093392.5,264235.2,12598325,2040422.5,2320960,1110027.5,3855990,2179337.5,1401912.5,2312887.5,2039902.5,693816.8,2736473.3
"Q3U0Y2",750982.6667,1531670,26220.0184,1149252.3333,876832,16306.9353,620279.5,379844.4889,415937,672077,33064.5363,3362937.5,830232.5,388891.5,286825.25,612226,199732,268622.75,1043023.75,406067.75,452.7715,409839.3333
"Q3U1F9",448536.7,273817.2,1254227.5,1238190,274322.5,171620.2,143980,339273.8,2460617.5,1637285,158938.8,768673.2,424136.2,1515850,170860.8,168538.8,4411072.5,315329.5,1018612,8361917.5,139718,862262.7
"Q3U1J0",322091.7,501541,179335.5,122317.6,358241.8,52770.82,452.7715,452.7715,351175.2,546349.5,452.7715,30921420,147982.2,452.7715,452.7715,2766405,1971734,639547.2,1277025,23985400,452.7715,241904
"Q3U1N2",442316.3333,31198.5197,674148,840421,62939.675,452.7715,219121.75,146574.625,245275,197567.75,452.7715,70599.075,234926,123907.75,137074.25,368530,647032.25,357255.5,365238,862427.75,86524.8897,636329.6667
"Q3U284",2052400,856028.5,908509,2551093.3,2047585,249130.2,3043562.5,339392.1,1284755,1108055,290610.5,1062402.5,1665820,1028820,1120867.5,706247.5,1184462.5,607206.8,1610330,1177602.5,436913.5,669831
"Q3U2C5",378538.3333,276755.75,309004.25,188246.3333,432107.5,452.7715,797426.25,1732872.5,167050,232829.25,133388.5,707840.75,1894282.5,312795,431375.5,543184.75,528012.75,1060687.5,238781.75,566334.75,64549.2366,338437
"Q3U2S8",95109.7667,106553.35,105765.9555,107585.5,850566.5,452.7715,130644.1,146778.25,502153.5,1520935,452.7715,75973.65,70636.95,1402890,370290,576406,4701042.5,65345.325,64685.775,1882777.5,452.7715,58319.2667
"Q3U9G9",1988643.3,1019360.5,859795.5,2970986.7,2139055,1334232.5,3685462.5,1722077.5,3961665,5561552.5,869175.2,5471545,614123.2,4402305,1169041.5,4006245,9199110,2594720,5292557.5,10712250,1941922.5,1685806.7
"Q3UBX0",48403900,81460200,6351342,11187640,120950500,30924525,21869950,19443975,32310875,46523025,158960000,70704775,29356400,44508575,57134100,12601850,16428825,7489785,9062420,11526140,10910525,18528667
"Q3UDR8",7283837,7267215,1797352,6817170,3448092,2388755,6466520,12175175,2226608,3420605,2600312,11651842,11705575,5193198,5663872,14566650,5359968,6153925,1339998,3841475,2514620,5492900
"Q3UFJ6",452.7715,452.7715,452.7715,539509.3333,452.7715,452.7715,620220.25,215582.25,184768.75,452.7715,452.7715,1790322.5,335150.25,452.7715,355367,1966282.5,452.7715,1644020,2542457.5,163245.125,66024.5446,1026016
"Q3UHH8",380828.3333,225212.25,107593.5473,247977.6667,197550.75,452.7715,227781,510140.25,285432.5,219010.5,53976.9875,232877,570057,249023.25,215697.25,462164,325435.75,809387.75,667770.5,244285.25,138225.75,268600
"Q3UHK6",496708.6667,851689,1968202.5,1194953.3333,7246692.5,655501.2493,120989,452.7715,165941.2615,2026627.5,452.7715,56557.3786,70352.5,2588422.5,332638,71463.3587,283267.5,51061.025,102464.525,649683.25,201689.8709,88185.6667
"Q3UIU2",15266700,68562475,5269387.5,5638723.3,15632400,172437250,8877217.5,20805875,3844685,17416775,75600625,24162675,9401185,20247025,24182800,5841017.5,2331190,11593865,958493.8,2858870,106954225,3586963.3
"Q3UJU9",15773767,37910575,2841555,10558400,11721725,5063098,4912695,9142218,2822212,11824125,1266770,3248235,3771275,15789700,648689,1358140,2028125,1489822,1139585,3981552,1003684,4063380
"Q3ULF4",2699453.3,4366500,316467.8,1092233.3,1103845,5537852.5,930462.5,1392307.5,367646.5,1235382.5,2062107.5,331031.2,1066727.5,1733807.5,608914,373336.8,430325.8,534940.5,292761.2,377064.2,4607512.5,586239.7
"Q3UMR5",15776367,7589518,2065460,5940367,3925158,3992008,1856708,3012890,4755468,3814732,12437575,2310568,9898592,6755195,14448950,7199805,2644128,6058028,415220,1602062,67776275,16944067
"Q3UN02",7164123,5918888,4406752,5798067,5675812,10390645,17879175,6362592,4228798,4343780,1439635,8147045,2656238,5227088,3710420,22191775,6388210,2475930,4120215,4839682,1377560,1963343
"Q3UN04",1358453.3333,519877,173890.25,616722.3333,537820.25,188665.25,262480,224645.5,437484.5,444308.75,452.7715,229511.5,204219.25,712667.5,117216.4,130145.25,292431.5,112152.075,315629,304030.25,375658.5193,251673.6667
"Q3UVD5",452.7715,98003.8,53088.2768,452.7715,452.7715,88765.775,452.7715,452.7715,37803.1407,452.7715,452.7715,452.7715,452.7715,452.7715,17602.7523,452.7715,21316.9463,452.7715,452.7715,138902.1761,452.7715,452.7715
"Q3UVK0",25165967,18237175,5315328,22473567,46620425,1592665,8410522,5478315,3274362,21132925,3474130,2361325,5309635,29042025,11749875,11739125,9690275,14792825,4271905,9614332,2057112,64929967
"Q3V0J1",637283.33,81955.18,744699.5,3209566.67,499225,53210.66,366029.25,76474.43,478321.75,233959,23956.42,11816.16,268377.25,141304.5,20295.71,85403.45,252476,61929,1357182.5,431842.25,148586.65,289443.67
"Q3V209",431734.6667,296631,259224,415033,280662,149536.8322,336387,444114,199087,330622.5,117334.8,523826.25,324163,381376,452.7715,500970.25,323763.25,202582.5,223198.25,333836.75,48974.676,108511.1333
"Q3V3Z3",452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,49625.65,452.7715,452.7715,452.7715,82685.95,452.7715,29462.2235,118008.775,452.7715,452.7715,84500.675,452.7715,452.7715
"Q497J1",452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,325155,4316485,452.7715,487365.8564,452.7715,452.7715,452.7715,452.7715,452.7715,3580547.5,125270.125,452.7715,130403,452.7715,452.7715,452.7715
"Q4FZC9",327155.6667,244984,228199.89,785227.6667,167639.75,243667.75,43987.323,197641.9106,109928.95,343958.25,134496.7,217725.5,452.7715,325183,724951.25,159516.4887,513601.75,160875.5,828453.5,572099,452.7715,240409.6667
"Q4KL25",292226,452.7715,125875.325,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,18775.0425,452.7715,452.7715,452.7715,94093.625,452.7715,452.7715,452.7715,8545.6444
"Q4PJX1",3127183,4057580,2361308,3809807,5970770,1991958,5154702,3807818,1979900,3392975,960480,11888050,2849585,4368862,411644,2647145,2790158,2324268,1292738,2010812,1479370,2360440
"Q4VAE3",6752413.3,28269375,3158132.5,7400683.3,5303350,61575125,1946607.5,589771.5,2963097.5,4086160,59717625,1109766.8,6644097.5,7607645,7610967.5,1334195,2027165,729873,498019,1555887.5,63252200,1450520
"Q52KR2",299757.33,131759.75,342371.75,506267.33,195265.25,300188.85,177652.75,121314.71,140907.75,131553.25,117157.18,85104.5,94877.02,167409,241185,228004.25,283732.25,99987.88,266971.5,366746,151044,97587.1
"Q5HZJ5",452.7715,452.7715,121429.8877,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,22775.3,19144.0088,26039.0111,36349.475,452.7715,30588.9,452.7715,452.7715,62447.5,452.7715,32877.5
"Q5IRJ6",4868600,3580960,746669.2,3479036.7,1421665,9891845,1330950,793221.2,795495.8,1039685,2468195,438865.5,1079573.2,1971415,505236.8,323089.5,305711.2,479282,419887.5,350096,5642957.5,928252.3
"Q5NC32",452.7715,203648.9944,87817.55,172831.3333,235785.75,452.7715,105696.6,243737.8482,1184505.75,452.7715,452.7715,452.7715,107010.35,452.7715,28910.425,452.7715,452.7715,452.7715,49166.625,38275.6163,452.7715,452.7715
"Q5NCE8",977988,3442402.5,218394.25,658924,317345.75,1082282.5,350888.5,53969.72,318450.25,395399,1331405,440672.75,599388.25,556704.25,399508.5,283663.75,189610.25,501131.25,134032.25,266889.5,1532827.5,212278.67
"Q5NCH9",80449.1333,75031.5715,99949.2959,146088,42483.8095,37823.4956,61268.9403,31942.1193,452.7715,35826.461,70443.0225,452.7715,452.7715,59451.6205,53835.2672,452.7715,61475.023,452.7715,452.7715,59032.05,452.7715,452.7715
"Q5RJF7",88114.7488,296471.5569,452.7715,1524566.6667,452.7715,452.7715,427183.3033,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,188529.2946,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715
"Q5RL79",483450.7,400260.2,153942.2,328457,1391165,452.7715,1053298,1020235,815830.2,1013234,94938.75,13015850,641132,375946.5,1651050,742394,471318.2,407434.5,619684.8,912147.8,195582.5,249026.7
"Q5SWZ9",64794.4202,367067.75,452.7715,27522.93,452.7715,452.7715,452.7715,91812.9044,452.7715,452.7715,452.7715,15864.0492,452.7715,452.7715,452.7715,23603.3729,452.7715,292528,515791,35157.8702,452.7715,452.7715
"Q5SYH2",1991093.3,2160090,1565152.5,2632713.3,1818850,352261.5,1585505,1633217.5,569975.8,1601492.5,559169.8,2774747.5,748951,1346012.5,313919.5,1342052.5,1073599,647159.8,2632120,1798340,346982.2,1120793.3
"Q5SZV5",65993.9333,452.7715,1029682.5,115471.7667,38976.7457,920906.9332,77062.7239,452.7715,34538.7533,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,73984.05,318581.7017,452.7715,452.7715,452.7715,452.7715,452.7715
"Q5U431",275130.6667,131908.8445,452.7715,87210.597,1020224,452.7715,993095.5,1428877.5,623650.75,620530.75,50140.4462,1096420,3415145,289397,193299.25,6362322.5,330418.5,1881827.5,433892,216394,452.7715,7656186.6667
"Q5U4D8",2436546.67,2684907.5,2448422.5,7042046.67,6626952.5,507158,3615272.5,640534.75,187515.75,6451037.5,113281.93,597527.5,1660932.5,3492887.5,691784,2800232.5,898007.25,546363.5,641396.25,1504677.5,84599.23,1290723.33
"Q5U4E0",452.7715,452.7715,138100.75,90710.4,452.7715,452.7715,452.7715,452.7715,231992.1913,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,43144.5503,452.7715,452.7715
"Q5XG73",6617707,5055925,2355160,11926533,6583252,1766178,1520205,6351930,2231398,3534208,3615462,2090588,506345,4856272,1432350,1111446,1763645,1895092,2876112,5613135,1029906,2878130
"Q5XJY4",6076316.7,9423240,266546.2,1280620,1904992.5,7634177.5,1707767.5,3140807.5,742882.2,1964392.5,5772272.5,1416372.5,2321050,3166937.5,1483720,724028.5,460972,843078.2,320974,578923,7447107.5,1298996.7
"Q60612",55283.1667,452.7715,148490.75,28366.5333,21244.9619,452.7715,452.7715,452.7715,452.7715,20198.6099,452.7715,14130.9713,452.7715,452.7715,452.7715,452.7715,452.7715,452.7715,48803.325,41203.5263,452.7715,452.7715
"Q60613",62232.4,21704.1023,883556,452.7715,23971.3215,452.7715,77357.65,54830.0026,33730.4754,66587.8491,452.7715,452.7715,452.7715,112453.3747,17839.6447,16544.1908,239613.5,452.7715,452.7715,263535.25,452.7715,452.7715
"Q60677",80109.5333,71066.4272,121074.9751,452.7715,213323.75,468733.3982,51048.3277,147183.125,907726.75,2115310,452.7715,158108.25,133211.5,1270717.5,1856710,1647832.5,817997.75,76296.925,35630.1416,4684542.5,164132.7934,106612.9667
"Q60720",12108733.33,525548.25,372105.75,140000.67,244996,212369,512023.25,99852.44,732651,111628.3,52493.05,2184460,1845282.5,121491,229621.25,509819.5,111212.7,909827.25,549535,321076.25,215468,486806.33
"Q60857",1500276.6667,67982.4385,572597.5,13114.7066,289094,66175.308,452.7715,452.7715,402828,211436.7942,452.7715,230429.75,412265.75,198096.5,453376,805483.5,1967715,25195.2751,120498.75,453551.25,124712.9193,98619.3083
